"cause","effect"
"LCK","HCK"
"LCK","LIME1"
"LCK","MAP2K2"
"LCK","MAPK3"
"LCK","PRKCD"
"LCK","PRKCQ"
"LCK","PTPRF"
"LCK","PXN"
"LCK","SHC1"
"LCK","SKAP1"
"LCK","UNC119"
"LCP1","AKAP8"
"LCP2","BLNK"
"LCP2","GRAP2"
"LCP2","GRB2"
"LCP2","HCK"
"LCP2","ITK"
"LCP2","PLCG2"
"LCP2","PRAM1"
"LCP2","VAV1"
"LCP2","WAS"
"LDB1","LMO1"
"LDLR","APOE"
"LDLR","HSPA5"
"LDLR","LDLRAP1"
"LDLRAP1","AP2B1"
"LDLRAP1","CLTC"
"LEF1","ALX4"
"LEF1","CDX1"
"LEF1","PIAS4"
"LEF1","SMAD1"
"LEF1","UBTF"
"LENG8","ATN1"
"LEP","A2M"
"LEP","CRP"
"LEP","PRKAA2"
"LEPR","CSNK2B"
"LEPR","JAK2"
"LEPR","SNX1"
"LEPR","SNX2"
"LEPR","SNX4"
"LEPR","SNX6"
"LGALS1","CD2"
"LGALS1","VCL"
"LHCGR","CANX"
"LHCGR","CGA"
"LHCGR","GIPC1"
"LHCGR","SLC9A3R1"
"LHX3","IFT172"
"LHX3","ISL2"
"LHX9","LDB2"
"LIFR","MAPK1"
"LIFR","PLCG1"
"LIG1","CSNK2A1"
"LILRB1","B2M"
"LILRB2","PTPN6"
"LIME1","PLCG2"
"LIMK1","CDKN1C"
"LIMK2","CFL1"
"LIMK2","HIPK3"
"LIMS1","EHMT2"
"LIMS1","RBBP8"
"LIN7A","BAIAP2"
"LIN7A","MPP5"
"LIN7A","MPP6"
"LIN7B","BAIAP2"
"LIN7C","BAIAP2"
"LINGO1","FBXW7"
"LINGO1","NGFR"
"LMNA","PCGF2"
"LMNA","RB1"
"LMNA","UBE2I"
"LMNB1","CASP6"
"LMNB1","MELK"
"LMNB1","PRKCB"
"LMNB1","TOR1AIP1"
"LMO2","EHMT2"
"LNPEP","FHOD1"
"LPA","FN1"
"LPAR1","GNAI3"
"LPAR2","TRIP6"
"LPHN1","ANKS1A"
"LPHN1","ROS1"
"LPHN1","SHANK1"
"LPHN1","SHANK2"
"LPL","ASCC2"
"LPL","LUC7L2"
"LPP","ATP5J2"
"LPXN","HDAC6"
"LPXN","PTPN12"
"LRP1","ANAPC10"
"LRP1","APP"
"LRP1","BACE1"
"LRP1","GTPBP1"
"LRP1","LPL"
"LRP1","LTF"
"LRP1","PDGFB"
"LRP1","PRKACA"
"LRP12","ZFYVE9"
"LRP2","ANKRA2"
"LRP2","APBA2"
"LRP2","APBB1"
"LRP2","LPL"
"LRP2","LRP2BP"
"LRP2","MAGI1"
"LRP2","RBP1"
"LRP2","SCGB1A1"
"LRP2BP","SNW1"
"LRP5","DKK1"
"LRP6","ANTXR2"
"LRP6","GSK3B"
"LRP8","APOE"
"LRP8","DAB1"
"LRP8","RELN"
"LRPAP1","LRP1"
"LRPAP1","POLA2"
"LRPAP1","RTN4"
"LRRC1","KIAA1377"
"LRRC41","MYO9B"
"LRRC4C","DFNB31"
"LRRC7","ACTN2"
"LRRC7","ACTN4"
"LRSAM1","GSK3A"
"LRSAM1","PHF23"
"LRSAM1","TSG101"
"LSM1","EXOSC6"
"LSM1","EXOSC8"
"LSM1","LSM2"
"LSM1","LSM3"
"LSM1","LSM5"
"LSM1","LSM6"
"LSM1","PTPRC"
"LSM1","UPF2"
"LSM1","UXT"
"LSM2","DNAJA1"
"LSM2","LSM4"
"LSM2","LSM5"
"LSM3","LSM5"
"LSM3","SNRPD3"
"LSM3","UTP14A"
"LSM3","XRN2"
"LSM4","CALCOCO2"
"LSM4","LSM5"
"LSM4","NMI"
"LSM4","PLEKHA5"
"LSM4","SNRPE"
"LSM4","XRN1"
"LSM5","SNRPE"
"LSM5","SNRPF"
"LSM6","LSM5"
"LSM6","POLD2"
"LSM6","SNRPD2"
"LSM7","EXOSC6"
"LSM7","LSM4"
"LTA","TUBA4A"
"LTB","TNFRSF1A"
"LTB4R","GNA15"
"LTBP1","ATN1"
"LTBP1","FBN2"
"LTBP1","TGM2"
"LTBP4","ATN1"
"LTBR","BIRC2"
"LTBR","TRAF3"
"LTF","CALM1"
"LUC7L","TCERG1"
"LUC7L2","CCDC53"
"LUC7L2","CDC37"
"LUC7L2","CDK4"
"LUC7L2","CDK5RAP2"
"LUC7L2","CHD3"
"LUC7L2","MAP1LC3B"
"LUC7L2","NKAP"
"LUC7L2","NUTF2"
"LUC7L2","PDPK1"
"LUC7L2","PTCD3"
"LUC7L2","SETDB1"
"LUC7L2","YWHAG"
"LYL1","LMO1"
"LYN","ACTB"
"LYN","CASP9"
"LYN","CD79A"
"LYN","CDKN1B"
"LYN","CSNK2B"
"LYN","CTLA4"
"LYN","EFS"
"LYN","EGFR"
"LYN","EVL"
"LYN","GAB2"
"LYN","HCLS1"
"LYN","HNRNPK"
"LYN","LCP2"
"LYN","MAPK3"
"LYN","NDN"
"LYN","PIK3CG"
"LYN","PPP1R15A"
"LYN","PPP1R8"
"LYN","PRKCD"
"LYN","PRKCQ"
"LYN","PRKDC"
"LYN","UBB"
"LYN","UCK2"
"LYN","WIPF1"
"LYST","KPNB1"
"LZTS2","CCDC85B"
"LZTS2","TRIM29"
"M6PR","GGA3"
"MACF1","ATF7IP"
"MACF1","CNTNAP2"
"MAD1L1","SIN3A"
"MAD1L1","SIN3B"
"MAD2L1","CDC20"
"MAD2L1","CDC27"
"MAD2L1","MAD1L1"
"MAD2L1","MAD2L1BP"
"MAD2L1","NDC80"
"MAD2L1BP","TRIP13"
"MAD2L2","ADAM17"
"MAD2L2","MAD2L1"
"MAD2L2","REV3L"
"MADD","NPDC1"
"MADD","TNFRSF1A"
"MAEA","PIK3R2"
"MAFA","NEUROD1"
"MAFA","PDX1"
"MAFF","HOXD12"
"MAFF","NFE2L1"
"MAFG","CREBBP"
"MAFG","DDIT3"
"MAFG","NFE2L1"
"MAFG","NFE2L2"
"MAFG","PAX6"
"MAG","COL2A1"
"MAG","FN1"
"MAG","MBP"
"MAGEA1","SNW1"
"MAGEA11","CDKN2B"
"MAGEA11","MCRS1"
"MAGEA11","POLR1D"
"MAGEA11","PSMF1"
"MAGEA11","SNX20"
"MAGEA11","TCEA2"
"MAGEA11","TRMT1"
"MAGEA4","PSMD10"
"MAGEA4","TRIM69"
"MAGED1","EIF3J"
"MAGED1","PJA1"
"MAGED1","PJA2"
"MAGED1","PLK1"
"MAGED1","TRAF4"
"MAGED1","TUBA1A"
"MAGED1","TUBA4A"
"MAGED1","XIAP"
"MAGI1","ATN1"
"MAGI1","CTNNB1"
"MAGI1","RPS6KA2"
"MAGI1","TP53BP2"
"MAGI2","CTNNB1"
"MAML1","CDK8"
"MAN2A2","IKBKAP"
"MAN2A2","VIM"
"MAP1A","ACTG1"
"MAP1A","MAP1B"
"MAP1A","TUBA4A"
"MAP1A","TUBB"
"MAP1A","UPF2"
"MAP1B","ACTB"
"MAP1B","DYNLL1"
"MAP1B","MAGOH"
"MAP1B","STRAP"
"MAP1B","U2AF1"
"MAP1B","U2AF2"
"MAP1LC3A","PIAS4"
"MAP1LC3B","DBN1"
"MAP1LC3B","SAFB"
"MAP1LC3B","TAF7"
"MAP1S","SLC2A4"
"MAP2","ACTB"
"MAP2","PAFAH1B1"
"MAP2","PRKAR2A"
"MAP2K1","ARAF"
"MAP2K1","MAP3K4"
"MAP2K1","MAPK1"
"MAP2K1","MAPK14"
"MAP2K1","MAPK3"
"MAP2K1","PARVA"
"MAP2K1","PLK3"
"MAP2K1","PRKCI"
"MAP2K1","PRKCZ"
"MAP2K2","ARAF"
"MAP2K2","CASP9"
"MAP2K2","GRIN2D"
"MAP2K2","RAF1"
"MAP2K3","MAPK14"
"MAP2K4","AKT1"
"MAP2K4","MAP3K12"
"MAP2K4","MAP3K2"
"MAP2K4","MAP3K7"
"MAP2K4","MAP3K8"
"MAP2K4","MAPK8"
"MAP2K4","MAPK9"
"MAP2K4","SPAG9"
"MAP2K6","MAPK13"
"MAP2K6","ZAK"
"MAP2K7","CNKSR1"
"MAP2K7","MAPK8"
"MAP2K7","ZAK"
"MAP3K10","CLTC"
"MAP3K10","KIF3A"
"MAP3K10","RACGAP1"
"MAP3K10","TUBB"
"MAP3K10","YWHAE"
"MAP3K11","CHUK"
"MAP3K11","IKBKB"
"MAP3K11","KIF3A"
"MAP3K11","MAP3K12"
"MAP3K11","SH3RF1"
"MAP3K12","MBIP"
"MAP3K14","CASP8"
"MAP3K14","CDC37"
"MAP3K14","CHUK"
"MAP3K14","HSP90AB1"
"MAP3K14","MAP3K7"
"MAP3K14","MAP3K8"
"MAP3K14","RPL4"
"MAP3K14","RPL5"
"MAP3K2","MAP2K7"
"MAP3K2","YWHAG"
"MAP3K3","CDC37"
"MAP3K3","MAP2K5"
"MAP3K3","YWHAH"
"MAP3K3","YWHAQ"
"MAP3K4","GADD45A"
"MAP3K4","GADD45G"
"MAP3K4","MAP2K4"
"MAP3K4","MAP2K6"
"MAP3K5","DAB2IP"
"MAP3K5","EIF2AK2"
"MAP3K5","MAP2K6"
"MAP3K5","MAP2K7"
"MAP3K5","MAP3K2"
"MAP3K5","YWHAH"
"MAP3K5","YWHAQ"
"MAP3K7","IKBKAP"
"MAP3K7","MAPK8"
"MAP3K7","NRIP1"
"MAP3K7","TRAF3IP2"
"MAP3K8","CHUK"
"MAP4K1","GRB2"
"MAP4K2","MAP3K11"
"MAP4K2","PRDX4"
"MAP4K2","RAB8A"
"MAP4K4","CASP8"
"MAP4K4","RAP2A"
"MAP7D1","ATN1"
"MAPK1","CEP55"
"MAPK1","DUSP6"
"MAPK1","DUSP9"
"MAPK1","MAPK14"
"MAPK1","MCL1"
"MAPK1","MKNK1"
"MAPK1","NDE1"
"MAPK1","NEFH"
"MAPK1","PLK3"
"MAPK1","PPP1CA"
"MAPK1","RB1"
"MAPK1","RPS6KA1"
"MAPK1","TOB1"
"MAPK10","CDK5"
"MAPK10","UNC119"
"MAPK11","C9orf78"
"MAPK12","MAP2K4"
"MAPK12","MAPK14"
"MAPK12","MAPKAPK5"
"MAPK12","PKN1"
"MAPK13","MAPKAPK5"
"MAPK14","CCAR1"
"MAPK14","MAPK11"
"MAPK14","MAPK9"
"MAPK14","MAPKAPK5"
"MAPK14","MARS"
"MAPK14","PML"
"MAPK14","PPARGC1A"
"MAPK14","RPS6KA4"
"MAPK1IP1L","UBE2I"
"MAPK3","BTBD10"
"MAPK3","DUSP10"
"MAPK3","MKNK1"
"MAPK3","MYLK"
"MAPK3","PPP1CA"
"MAPK3","RNF114"
"MAPK3","RPS6KA1"
"MAPK3","RPS6KA4"
"MAPK3","RPS6KA6"
"MAPK3","TOP2B"
"MAPK4","CCND3"
"MAPK6","ARHGDIA"
"MAPK6","ARPC3"
"MAPK6","CASP6"
"MAPK6","CFL1"
"MAPK6","DBN1"
"MAPK6","EIF3C"
"MAPK6","ELOF1"
"MAPK6","EMD"
"MAPK6","HDAC11"
"MAPK6","ITGB3BP"
"MAPK6","MAP3K7"
"MAPK6","PDLIM1"
"MAPK6","PHC2"
"MAPK6","PPP2R1A"
"MAPK6","PRPF38A"
"MAPK6","PSIP1"
"MAPK6","RAB2A"
"MAPK6","RAB31"
"MAPK6","RBL1"
"MAPK6","RPL10"
"MAPK6","SNW1"
"MAPK6","SPG7"
"MAPK6","TTK"
"MAPK6","UBA52"
"MAPK6","XPO1"
"MAPK7","MAP2K5"
"MAPK8","COPS2"
"MAPK8","PNRC1"
"MAPK8","PRKDC"
"MAPK8","SPAG9"
"MAPK8IP2","AFG3L2"
"MAPK8IP2","ASRGL1"
"MAPK8IP2","KIFC2"
"MAPK8IP2","MAP2K7"
"MAPK8IP2","MAPK8"
"MAPK8IP2","RAI1"
"MAPK8IP2","SMS"
"MAPK8IP2","TP53BP2"
"MAPK8IP3","CASP3"
"MAPK8IP3","MAP2K4"
"MAPK8IP3","MAP2K7"
"MAPK8IP3","MAP3K11"
"MAPK8IP3","MAPK10"
"MAPK8IP3","MAPK8IP2"
"MAPK8IP3","MAPK9"
"MAPK8IP3","PTK2"
"MAPKAPK3","SUMO3"
"MAPKAPK5","EIF4E"
"MAPKBP1","MAPK9"
"MAPRE2","LMO2"
"MAPT","CAMK2A"
"MAPT","CASP6"
"MAPT","CASP7"
"MAPT","PIN1"
"MAPT","PPP2CB"
"MAPT","SPTB"
"MAPT","STAU1"
"MARCKS","CALM2"
"MARCKS","NMT1"
"MARCKS","TOB1"
"MARK1","MAP4"
"MARK2","DVL3"
"MARK2","GSK3B"
"MARK3","ASB13"
"MARK3","SAAL1"
"MARK3","SFN"
"MARK3","YWHAG"
"MARK4","TUBB2A"
"MARK4","YWHAB"
"MARS","PPM1F"
"MASP1","GADD45A"
"MASP1","MAPK8IP2"
"MASP1","UFD1L"
"MAST2","STK36"
"MATK","PXN"
"MATR3","GFI1B"
"MATR3","HNRNPK"
"MATR3","SNAP23"
"MAX","MAD1L1"
"MAX","MNT"
"MAX","MXD1"
"MAX","MXD3"
"MAX","TEAD1"
"MAX","TRRAP"
"MBD1","SMAD1"
"MBD1","SMAD5"
"MBD1","SMAD7"
"MBD1","SUV39H1"
"MBD2","SIN3A"
"MBD3","MTA2"
"MBIP","CCDC85B"
"MBIP","CSRP2BP"
"MBIP","FXR2"
"MBIP","LMO3"
"MBIP","PLEKHF2"
"MBL2","CALR"
"MBL2","MASP1"
"MBP","APTX"
"MBP","ATXN1"
"MBP","MAPK11"
"MBP","MAPK15"
"MBP","MAPK3"
"MBP","MELK"
"MBP","NEK9"
"MBP","PAK1"
"MBP","RPS6KA5"
"MBP","STK4"
"MBP","TLK1"
"MC1R","ASIP"
"MC2R","POMC"
"MC5R","AGRP"
"MCHR1","ZMYND19"
"MCL1","PCNA"
"MCL1","TPT1"
"MCM10","CCND3"
"MCM10","CDC6"
"MCM10","CDC7"
"MCM10","MCM2"
"MCM10","MCM6"
"MCM10","MCM7"
"MCM2","CDKN2A"
"MCM2","GTF2B"
"MCM2","HIST3H3"
"MCM2","MCM6"
"MCM2","MPP3"
"MCM3","CDK2"
"MCM3","MCM10"
"MCM3","MCM2"
"MCM3","MCM3AP"
"MCM3","MCM5"
"MCM3","MCM6"
"MCM3","MCM7"
"MCM3AP","CDC73"
"MCM4","CDK2"
"MCM4","MCM10"
"MCM4","MCM6"
"MCM5","CDC7"
"MCM5","CDKN2A"
"MCM5","MCM2"
"MCM5","MCM7"
"MCM5","MDFI"
"MCM6","GMNN"
"MCM7","CDC6"
"MCM7","CDC7"
"MCM7","CDK7"
"MCM7","HIST3H3"
"MCM7","MCM2"
"MCM7","MCM4"
"MCM7","MCM6"
"MCM7","RB1"
"MCM7","UBE3A"
"MCRS1","RALYL"
"MDFI","ATXN7L2"
"MDFI","C1orf65"
"MDFI","C8orf48"
"MDFI","CBX2"
"MDFI","CCDC116"
"MDFI","NPDC1"
"MDFI","VPS72"
"MDK","MAPK6"
"MDK","NCL"
"MDK","RPL18A"
"MDK","UBQLN4"
"MDM2","CDKN2A"
"MDM2","EID1"
"MDM2","EP300"
"MDM2","GTF2E2"
"MDM2","PIAS1"
"MDM2","PML"
"MDM2","POLE"
"MDM2","RB1"
"MDM2","RPL5"
"MDM2","SUMO1"
"MDM2","USP2"
"MDM2","USP7"
"MDM4","EP300"
"MDM4","MDM2"
"MDM4","RB1"
"MDM4","USP7"
"MDM4","YWHAG"
"MECP2","NCOR1"
"MECP2","SIN3A"
"MECP2","SMARCB1"
"MED1","MED12"
"MED1","MED25"
"MED1","MED8"
"MED1","PPARGC1A"
"MED13","MED23"
"MED15","MED25"
"MED17","MED22"
"MED17","MED30"
"MED17","MED8"
"MED19","MED17"
"MED19","MED27"
"MED19","MED8"
"MED19","MED9"
"MED21","CDK8"
"MED22","MED27"
"MED22","MED9"
"MED25","CDK8"
"MED25","MED6"
"MED25","MED8"
"MED25","MED9"
"MED28","MAGEA11"
"MED28","MED8"
"MED28","USHBP1"
"MED31","MED8"
"MED31","SUPT5H"
"MED6","MED8"
"MED6","MED9"
"MED7","MED9"
"MED8","CDK8"
"MED8","MED1"
"MED8","MED12"
"MED8","MED17"
"MED8","MED27"
"MED8","MED31"
"MED8","MED6"
"MED8","MED7"
"MED9","CDK8"
"MED9","MED16"
"MED9","MED26"
"MED9","MED7"
"MEF2A","HDAC4"
"MEF2A","TEAD1"
"MEF2C","SREBF1"
"MEF2C","TAF1"
"MEF2D","EP300"
"MEF2D","SP1"
"MEGF10","HDAC4"
"MEIS1","HOXA2"
"MEIS1","HOXA7"
"MEIS1","HOXB13"
"MEIS1","HOXC13"
"MEIS1","HOXD12"
"MEIS1","PBX3"
"MEIS1","PKNOX1"
"MEIS1","TLX3"
"MEN1","POLR2B"
"MEP1A","AGT"
"MEP1A","FN1"
"MEP1A","LAMA5"
"MEP1A","PLG"
"MERTK","GAS6"
"MEST","CEP70"
"MEST","DBN1"
"MET","CTNNB1"
"MET","CTTN"
"MET","DAPK3"
"MET","GAB1"
"MET","GLMN"
"MET","HGS"
"MET","PLCG1"
"MET","SNAPIN"
"MET","SPSB1"
"MET","VAV1"
"METTL1","RPS6KA1"
"MGMT","EP300"
"MICAL1","RPS6KA6"
"MICAL1","VIM"
"MID1IP1","MID1"
"MID1IP1","SUFU"
"MIDN","ZAK"
"MIF","COPS5"
"MIF","GORASP2"
"MIF4GD","PLCB3"
"MINK1","CALM3"
"MINK1","CASKIN1"
"MINK1","PKP4"
"MINK1","TUBA1B"
"MIPEP","ILK"
"MITF","PATZ1"
"MITF","SPI1"
"MITF","TFE3"
"MITF","TFEB"
"MITF","TFEC"
"MKI67","CBX5"
"MKNK1","UBE2D1"
"MLF1","NRBP1"
"MLF1IP","GIT1"
"MLF1IP","MLF1"
"MLF1IP","NDUFS2"
"MLF1IP","TUBB2B"
"MLF1IP","XRCC6"
"MLL","CREBBP"
"MLL","PPP1R15A"
"MLL","SET"
"MLL","TAF9"
"MLL","TASP1"
"MLL4","ZNF512B"
"MLLT1","MLLT10"
"MLLT3","CBX8"
"MLLT6","CEBPG"
"MLNR","GHRL"
"MME","CSNK2B"
"MME","LYN"
"MME","NPPA"
"MME","PIK3CB"
"MME","SHC1"
"MMP1","COL2A1"
"MMP1","TIMP1"
"MMP13","COL2A1"
"MMP14","CLDN1"
"MMP14","LRP1"
"MMP14","LUM"
"MMP14","MMP2"
"MMP14","TIMP3"
"MMP2","ACAN"
"MMP2","CLDN1"
"MMP2","COL1A1"
"MMP2","CXCL12"
"MMP2","DCN"
"MMP2","FGFR1"
"MMP2","IL1B"
"MMP2","ITGAV"
"MMP2","LCN2"
"MMP2","THBS1"
"MMP2","TIMP1"
"MMP2","TIMP3"
"MMP25","CLU"
"MMP3","TIMP1"
"MMP7","CD44"
"MMP7","DCN"
"MMP7","FASLG"
"MMP7","MBP"
"MMP7","MMP1"
"MMP7","NGF"
"MMP7","SERPINA1"
"MMP7","SPP1"
"MMP7","TNFSF11"
"MMP9","CD44"
"MMP9","COL1A1"
"MMP9","COL1A2"
"MMP9","COL4A1"
"MMP9","COL4A2"
"MMP9","COL4A5"
"MMP9","FN1"
"MMP9","IL8"
"MMP9","LCN2"
"MMP9","MMP7"
"MMP9","PLG"
"MMP9","THBS1"
"MMP9","TIMP3"
"MMS19","GTF2H1"
"MNAT1","CDK7"
"MNAT1","GTF2E2"
"MNDA","RB1"
"MNDA","RBL2"
"MOAP1","BCL2"
"MOAP1","MAGEH1"
"MOAP1","RASSF1"
"MOAP1","UBQLN4"
"MON1A","MAPK6"
"MPDZ","CAMK2A"
"MPDZ","CLDN1"
"MPDZ","KIT"
"MPHOSPH6","APLP1"
"MPHOSPH6","MRPS9"
"MPL","JAK2"
"MPL","SHC1"
"MPP1","ATP5C1"
"MPP1","TK1"
"MPP1","ZAK"
"MPP2","PLK1"
"MPP6","AATF"
"MPP6","EXOSC2"
"MPP6","EXOSC4"
"MPP6","EXOSC8"
"MPP6","EXOSC9"
"MPZL1","EXOSC4"
"MRE11A","NEK1"
"MRFAP1","MORF4L1"
"MRFAP1","MORF4L2"
"MRPL20","CALM2"
"MRPL20","DUSP23"
"MRPL20","TP53BP2"
"MRPL37","TK1"
"MRPL44","CEP70"
"MRPL44","ITFG1"
"MRPL44","SETDB1"
"MRPL44","VIM"
"MRPS9","CCNDBP1"
"MSH2","CDKN1A"
"MSH2","PCNA"
"MSH2","RPP14"
"MSN","BCAP31"
"MSN","CD46"
"MSN","EZR"
"MSN","ICAM1"
"MSN","ICAM3"
"MSN","L1CAM"
"MSN","NCF4"
"MSN","PPM1A"
"MSN","PRKCQ"
"MSN","ROCK1"
"MSN","SELPLG"
"MST1R","AKT1"
"MST1R","GRB2"
"MST1R","PIK3R1"
"MST1R","SFN"
"MST1R","SRC"
"MST1R","YES1"
"MST1R","YWHAB"
"MST1R","YWHAE"
"MST1R","YWHAQ"
"MST1R","YWHAZ"
"MSX1","LHX2"
"MSX1","PAX3"
"MSX1","POU2F1"
"MSX1","SP1"
"MSX1","TAF1"
"MSX1","TLE4"
"MSX2","GTF2F1"
"MSX2","GTF2F2"
"MTA1","CCNH"
"MTA1","HDAC2"
"MTA1","MNAT1"
"MTA1","TP53"
"MTA2","TP53"
"MTF2","GSK3B"
"MTF2","SMAD3"
"MTMR9","EMILIN1"
"MTMR9","SPG21"
"MTNR1A","GNAI3"
"MTSS1","HTT"
"MUTYH","PCNA"
"MVP","PTEN"
"MX1","ACTB"
"MXD1","HDAC2"
"MXD1","MYC"
"MXD1","SAP30"
"MXD1","SIN3A"
"MYB","CEBPE"
"MYB","CREBBP"
"MYB","EP300"
"MYB","MAF"
"MYB","SND1"
"MYB","UBE2I"
"MYBBP1A","PCNA"
"MYBL2","CCNA2"
"MYC","CCNT1"
"MYC","GTF2F1"
"MYC","KAT2A"
"MYC","MAPK7"
"MYC","MAX"
"MYC","MXD1"
"MYC","NFYC"
"MYC","RB1"
"MYC","SP1"
"MYC","SUPT3H"
"MYC","TAF1B"
"MYC","TRRAP"
"MYC","ZBTB17"
"MYCN","YAF2"
"MYD88","FLII"
"MYD88","IRAK1"
"MYD88","IRAK2"
"MYD88","IRAK4"
"MYD88","LRRC59"
"MYD88","UBE2I"
"MYF5","ID2"
"MYF5","MDFI"
"MYF6","ID1"
"MYF6","ID2"
"MYH9","ASCC2"
"MYH9","MYH10"
"MYH9","VCL"
"MYL6","DNAJB9"
"MYL6","NUDT21"
"MYLK","YAF2"
"MYO10","CALM1"
"MYO10","DYNLL1"
"MYO15A","USP13"
"MYO5A","CALM1"
"MYO5A","DYNLL1"
"MYO5A","NEFL"
"MYO6","CALM2"
"MYO6","DAB2"
"MYO7A","CALM1"
"MYO7A","KEAP1"
"MYO7A","MYRIP"
"MYO7A","USH1C"
"MYOD1","CDK2"
"MYOD1","HAND1"
"MYOD1","HDAC1"
"MYOD1","HEY1"
"MYOD1","ID2"
"MYOD1","NCOR2"
"MYOD1","RB1"
"MYOD1","SMAD7"
"MYOD1","SRF"
"MYOG","ID1"
"MYOG","ID2"
"MYOG","ID3"
"MYOG","SP1"
"MYOG","SRF"
"MYOT","ACTN1"
"MYOZ1","ACTN1"
"MYOZ1","TCAP"
"MYOZ3","ACTN1"
"MYOZ3","MAPK6"
"MYOZ3","TCAP"
"NAE1","NEDD8"
"NAE1","TP53BP2"
"NAE1","UBQLN4"
"NAGK","DCP2"
"NAGK","DYNC1I1"
"NAGK","LENG1"
"NAGK","SPRED1"
"NAGPA","AP2A1"
"NAGPA","EPS15"
"NAIP","HPCA"
"NAP1L1","EP300"
"NAP1L1","MAP2K5"
"NAP1L4","EP300"
"NAP1L4","MAP2K5"
"NAPA","GOSR1"
"NAPA","GOSR2"
"NAPA","PIK3R2"
"NAPA","SNAP23"
"NAPA","STX1A"
"NARS","ATXN1"
"NAT14","RABAC1"
"NAT9","LUC7L2"
"NBN","CDK9"
"NCAM1","NCAN"
"NCBP1","EIF4G2"
"NCBP1","HNRNPF"
"NCBP1","HNRNPH1"
"NCBP1","RNF40"
"NCBP1","RPS6KB1"
"NCDN","LYST"
"NCF2","NCF4"
"NCF4","CORO1A"
"NCK1","ABI1"
"NCK1","ARHGEF7"
"NCK1","BLNK"
"NCK1","CBL"
"NCK1","CBLB"
"NCK1","CHN2"
"NCK1","CSNK1G2"
"NCK1","CYFIP2"
"NCK1","DOK2"
"NCK1","LCP2"
"NCK1","MAP4K4"
"NCK1","NCKAP1"
"NCK1","NCKIPSD"
"NCK1","PAK2"
"NCK1","PIK3AP1"
"NCK1","PKN2"
"NCK1","PXN"
"NCK1","RASA1"
"NCK1","SOCS1"
"NCK1","SOCS7"
"NCK1","SOS1"
"NCK1","TBK1"
"NCK1","TNK2"
"NCK1","UBA52"
"NCK1","WASF1"
"NCK1","WASL"
"NCK2","CPSF6"
"NCK2","HNRNPK"
"NCK2","PAK1"
"NCK2","WBP11"
"NCKIPSD","BAIAP2"
"NCL","CDKN2A"
"NCL","PPARGC1A"
"NCL","TOP1"
"NCOA1","CREBBP"
"NCOA1","EP300"
"NCOA1","FOXA2"
"NCOA1","HIF1A"
"NCOA1","NR1I2"
"NCOA1","NR2F1"
"NCOA1","NR5A1"
"NCOA1","PPARGC1A"
"NCOA1","RARB"
"NCOA1","RORB"
"NCOA1","RORC"
"NCOA1","RXRB"
"NCOA1","SMARCE1"
"NCOA1","TRIP4"
"NCOA2","AHR"
"NCOA2","CCND3"
"NCOA2","CCNT1"
"NCOA2","CREBBP"
"NCOA2","EP300"
"NCOA2","HIF1A"
"NCOA2","RXRA"
"NCOA2","SRCAP"
"NCOA3","ESRRB"
"NCOA3","GTF2B"
"NCOA3","NCOR1"
"NCOA3","NPAS2"
"NCOA3","NR1I2"
"NCOA3","PGR"
"NCOA3","PPARG"
"NCOA3","RARB"
"NCOA3","SUFU"
"NCOA4","ATXN2"
"NCOA5","TSC22D1"
"NCOA6","CREBBP"
"NCOA6","E2F1"
"NCOA6","EP300"
"NCOA6","MED23"
"NCOA6","RORB"
"NCOA6","THRA"
"NCOA6","ZNF335"
"NCOR1","BCL6"
"NCOR1","CBFA2T2"
"NCOR1","CHD1"
"NCOR1","ETS2"
"NCOR1","MECP2"
"NCOR1","NR1D2"
"NCOR1","RUNX1T1"
"NCOR1","SAP30"
"NCOR1","SIN3A"
"NCOR1","SP1"
"NCOR1","SPEN"
"NCOR1","TBL1XR1"
"NCOR2","AHR"
"NCOR2","AR"
"NCOR2","BCL6"
"NCOR2","FOS"
"NCOR2","HDAC1"
"NCOR2","HDAC4"
"NCOR2","NR1D1"
"NCOR2","POU2F1"
"NCOR2","RUNX1T1"
"NCOR2","RXRA"
"NCOR2","RXRG"
"NCOR2","SAP30"
"NCOR2","SPEN"
"NCOR2","SRF"
"NCR3","CD247"
"NCSTN","APP"
"NCSTN","PSEN1"
"NDC80","AMOTL2"
"NDC80","CCDC53"
"NDC80","MAD1L1"
"NDC80","MIS12"
"NDC80","PSMC2"
"NDC80","RB1"
"NDN","HNRNPU"
"NDN","NUCB2"
"NDN","PJA1"
"NDRG1","PHYHIP"
"NDUFA13","XRN1"
"NDUFA4L2","QTRT1"
"NDUFA6","ATP5J2"
"NDUFB9","IMMT"
"NDUFS2","HMOX2"
"NEBL","ACTN1"
"NEBL","ZYX"
"NEDD4L","ARHGDIA"
"NEDD4L","LAPTM5"
"NEDD8","CUL3"
"NEDD8","UBE2K"
"NEFH","NEFL"
"NEFH","PKN1"
"NEFM","STXBP1"
"NEK1","EXOSC4"
"NEK1","TP53BP1"
"NEK2","MAD1L1"
"NEK2","MAPK1"
"NEK2","NDC80"
"NEK6","CCDC85B"
"NELL1","ATN1"
"NES","CDK5R1"
"NEU4","RBPMS"
"NEUROD1","HAP1"
"NEUROD1","PDX1"
