"cause","effect"
"LUC7L2","SETDB1"
"LYL1","LMO1"
"LYN","ACTB"
"LYN","BCAR1"
"LYN","CD79A"
"LYN","CSNK2B"
"LYN","CTLA4"
"LYN","GAB2"
"LYN","MAP4K1"
"LYN","MAPK3"
"LYN","MS4A1"
"LYN","PLCG2"
"LYN","PPP1R15A"
"LYN","PRKCQ"
"LYN","PRKDC"
"LYN","UBB"
"LYN","UCK2"
"LYN","WIPF1"
"LYPLA2","MED31"
"LYST","KPNB1"
"LZTS2","CCDC85B"
"MACF1","CNTNAP2"
"MAD1L1","SIN3B"
"MAD2L1","CDC20"
"MAD2L1","CDC27"
"MAD2L1","MAD1L1"
"MAD2L1","MAD2L1BP"
"MAD2L1","NDC80"
"MAD2L1BP","SETDB1"
"MAD2L2","ADAM17"
"MAD2L2","MAD2L1"
"MAD2L2","REV3L"
"MADD","TNFRSF1A"
"MAEA","PIK3R2"
"MAF1","SUMO2"
"MAFA","NEUROD1"
"MAFA","PDX1"
"MAFF","HOXD12"
"MAFG","CREBBP"
"MAFG","NFE2L2"
"MAFK","BACH2"
"MAFK","NFE2L3"
"MAG","COL2A1"
"MAG","FN1"
"MAG","MAP1B"
"MAGEA1","SNW1"
"MAGEA11","CDKN2B"
"MAGEA11","PNKP"
"MAGEA11","TRIM27"
"MAGEA11","TRMT1"
"MAGEA11","UBE2D4"
"MAGEA11","WTAP"
"MAGED1","PLK1"
"MAGED1","TUBA1A"
"MAGED1","TUBA4A"
"MAGED1","XIAP"
"MAGEH1","CDK5RAP2"
"MAGEH1","KPNA2"
"MAGEH1","NAP1L5"
"MAGI1","CLCN5"
"MAGI1","CTNNB1"
"MAGI1","RPS6KA1"
"MAML1","CDK8"
"MAML1","EP300"
"MAP1A","ACTG1"
"MAP1A","DISC1"
"MAP1A","MAP1B"
"MAP1A","TUBB"
"MAP1B","ACTB"
"MAP1B","DYNLL1"
"MAP1B","MAGOH"
"MAP1B","STAU1"
"MAP1B","U2AF2"
"MAP1LC3A","PIAS4"
"MAP1LC3B","ATG4B"
"MAP1LC3B","BRD3"
"MAP1LC3B","DBN1"
"MAP1LC3B","TAF7"
"MAP1S","SLC2A4"
"MAP2","ACTB"
"MAP2","GRIN2D"
"MAP2","PAFAH1B1"
"MAP2","PRKAR2A"
"MAP2K1","ARAF"
"MAP2K1","CDK5"
"MAP2K1","CPNE4"
"MAP2K1","EP300"
"MAP2K1","MAP3K4"
"MAP2K1","MAPK14"
"MAP2K1","MAPK3"
"MAP2K1","PLK3"
"MAP2K1","PRKCI"
"MAP2K1","PRKCZ"
"MAP2K1","RPS6KA4"
"MAP2K2","ARAF"
"MAP2K2","GRIN2D"
"MAP2K2","MAPK3"
"MAP2K2","RAF1"
"MAP2K4","MAP3K2"
"MAP2K4","MAP3K7"
"MAP2K4","MAPK10"
"MAP2K4","MAPK8"
"MAP2K6","DCTN1"
"MAP2K6","MAPK13"
"MAP2K6","MAPK14"
"MAP2K6","PKN1"
"MAP2K6","ZAK"
"MAP2K7","CNKSR1"
"MAP2K7","MAP3K12"
"MAP2K7","ZAK"
"MAP3K10","KIF3A"
"MAP3K10","MAP2K4"
"MAP3K10","YWHAE"
"MAP3K11","CHUK"
"MAP3K11","KIF3A"
"MAP3K11","MAP2K7"
"MAP3K11","MAP3K12"
"MAP3K14","CDC37"
"MAP3K14","CHUK"
"MAP3K14","IKBKB"
"MAP3K14","MAP3K8"
"MAP3K14","PEBP1"
"MAP3K3","CDC37"
"MAP3K3","MAP2K5"
"MAP3K3","YWHAQ"
"MAP3K4","GADD45A"
"MAP3K4","MAP2K3"
"MAP3K4","RACGAP1"
"MAP3K5","DAXX"
"MAP3K5","EIF2AK2"
"MAP3K5","MAP2K7"
"MAP3K5","MAP3K2"
"MAP3K5","YWHAE"
"MAP3K7","MAPK14"
"MAP3K7","TRAF3IP2"
"MAP3K8","TNIP2"
"MAP4K1","GRB2"
"MAP4K1","MAP3K7"
"MAP4K2","MAP3K11"
"MAP4K2","PRDX4"
"MAP4K2","SNRNP35"
"MAP4K2","XRCC6"
"MAP4K4","CASP8"
"MAP7D1","ATN1"
"MAP7D1","COPS6"
"MAPK1","CALCOCO1"
"MAPK1","DUSP16"
"MAPK1","DUSP5"
"MAPK1","DUSP9"
"MAPK1","EIF4EBP1"
"MAPK1","FHL3"
"MAPK1","IER3"
"MAPK1","MAPK14"
"MAPK1","MAPK8"
"MAPK1","MCL1"
"MAPK1","MKNK1"
"MAPK1","NDE1"
"MAPK1","NEFH"
"MAPK1","PLK3"
"MAPK1","PPP1CA"
"MAPK1","RB1"
"MAPK1","RPS6KA1"
"MAPK1","SLC9A1"
"MAPK1","TOB1"
"MAPK1","TPR"
"MAPK1","TSC2"
"MAPK11","C9orf78"
"MAPK12","MAP2K6"
"MAPK12","PKN1"
"MAPK14","MAPK8"
"MAPK14","MAPK9"
"MAPK14","MAPKAPK3"
"MAPK14","MARS"
"MAPK14","MKNK2"
"MAPK14","PPARGC1A"
"MAPK15","TGFB1I1"
"MAPK1IP1L","UBE2I"
"MAPK3","BTBD10"
"MAPK3","HDAC4"
"MAPK3","MAP2K3"
"MAPK3","MAPK14"
"MAPK3","MKNK1"
"MAPK3","MKNK2"
"MAPK3","MYLK"
"MAPK3","PPP1CA"
"MAPK3","RNF114"
"MAPK3","RPS6KA1"
"MAPK3","RPS6KA4"
"MAPK3","RPS6KA6"
"MAPK3","SORBS3"
"MAPK3","TAL2"
"MAPK3","TOP2B"
"MAPK4","CCND3"
"MAPK6","ARHGDIA"
"MAPK6","ATG9A"
"MAPK6","CA12"
"MAPK6","CASP6"
"MAPK6","DBN1"
"MAPK6","ELOF1"
"MAPK6","EMD"
"MAPK6","GORASP1"
"MAPK6","ITGB3BP"
"MAPK6","LPXN"
"MAPK6","MAP3K12"
"MAPK6","MAPKAPK5"
"MAPK6","MCM3"
"MAPK6","MGAT1"
"MAPK6","MIPEP"
"MAPK6","NOL4"
"MAPK6","PPP2R1A"
"MAPK6","RAB2A"
"MAPK6","RAB31"
"MAPK6","RPL10"
"MAPK6","SNW1"
"MAPK6","SPG7"
"MAPK6","TTK"
"MAPK6","UBE2L3"
"MAPK6","XPO1"
"MAPK8","CDKN1A"
"MAPK8","COPS2"
"MAPK8","DUSP16"
"MAPK8","PNRC1"
"MAPK8","SCAND1"
"MAPK8IP2","KIFC2"
"MAPK8IP2","RAI1"
"MAPK8IP2","TP53BP2"
"MAPK8IP2","UNC119"
"MAPK8IP2","VPS33B"
"MAPK8IP3","ARL4D"
"MAPK8IP3","KLC1"
"MAPK8IP3","MAP2K1"
"MAPK8IP3","MAP2K4"
"MAPK8IP3","MAP2K7"
"MAPK8IP3","MAP3K11"
"MAPK8IP3","MAPK10"
"MAPK8IP3","MAPK8"
"MAPK8IP3","MAPK8IP2"
"MAPK8IP3","RAF1"
"MAPK9","RB1"
"MAPKAPK2","MAPK14"
"MAPKAPK2","PHC2"
"MAPKAPK2","ZFP36"
"MAPKAPK3","RAB2A"
"MAPKBP1","MAPK9"
"MAPT","CDK5"
"MARCKS","CALM2"
"MARCKS","TOB1"
"MARK2","DVL3"
"MARK2","GSK3B"
"MARK2","YWHAB"
"MARK3","CDC25C"
"MARK3","YWHAG"
"MARK4","MAP4"
"MARK4","TUBB2A"
"MARK4","YWHAB"
"MARK4","YWHAH"
"MASP1","GADD45A"
"MASP1","NUDT21"
"MASP1","RPS6KA3"
"MASP1","UFD1L"
"MAST2","PTEN"
"MAST2","SH3GL2"
"MAST2","STK36"
"MATK","PXN"
"MATN2","ATXN1"
"MATR3","HNRNPK"
"MATR3","PCBP1"
"MAX","MNT"
"MAX","MXD1"
"MAX","TRRAP"
"MBD1","CBX5"
"MBD1","SMAD3"
"MBD1","SMAD5"
"MBD1","SUV39H1"
"MBD3","MBD2"
"MBD3","MTA2"
"MBD3","SPEN"
"MBIP","FXR2"
"MBIP","LMO3"
"MBIP","PLEKHF2"
"MBL2","TRAPPC2"
"MBP","APTX"
"MBP","MAPK15"
"MBP","PRKCZ"
"MBP","SRPK1"
"MBP","STK16"
"MBP","TLK1"
"MBP","TLK2"
"MBP","TRPM7"
"MBTPS1","CDK2AP2"
"MC1R","ASIP"
"MC1R","MC4R"
"MC2R","ASIP"
"MC3R","AGRP"
"MC3R","ASIP"
"MCHR1","ZMYND19"
"MCL1","BAD"
"MCM10","CDC6"
"MCM10","CDC7"
"MCM10","CDKN2A"
"MCM10","MCM2"
"MCM10","MCM6"
"MCM10","MCM7"
"MCM2","GTF2H1"
"MCM2","HIST3H3"
"MCM2","MCM6"
"MCM3","CDK2"
"MCM3","MCM10"
"MCM3","MCM2"
"MCM3","MCM5"
"MCM3","MCM6"
"MCM3","MCM7"
"MCM3AP","CDC73"
"MCM4","MCM10"
"MCM4","MCM6"
"MCM5","MCM2"
"MCM5","MCM7"
"MCM5","MDFI"
"MCM6","GMNN"
"MCM7","CDC6"
"MCM7","CDC7"
"MCM7","MCM2"
"MCM7","MCM6"
"MCM7","RB1"
"MCM7","UBE3A"
"MCRS1","CCDC53"
"MDC1","EP300"
"MDFI","ATXN7L2"
"MDFI","C1orf65"
"MDFI","CBFA2T2"
"MDFI","ILF3"
"MDFI","MFSD3"
"MDFI","NPDC1"
"MDFI","VPS72"
"MDFIC","PRKAR2A"
"MDH1","MPP3"
"MDK","RPL18A"
"MDM2","CDKN2A"
"MDM2","PML"
"MDM2","RB1"
"MDM2","RPL5"
"MDM2","USP2"
"MDM2","USP7"
"MDM4","EP300"
"MDM4","MDM2"
"MDM4","UBE2D1"
"MDM4","USP7"
"MDM4","YWHAG"
"MECP2","HMGB1"
"MECP2","NCOR1"
"MECP2","SIN3A"
"MECP2","SKI"
"MECP2","SMARCB1"
"MED1","MED25"
"MED1","MED8"
"MED1","MED9"
"MED1","PPARGC1A"
"MED12","CDK8"
"MED12","MED13"
"MED12","MED26"
"MED13","MED23"
"MED15","MED25"
"MED17","MED8"
"MED19","MED17"
"MED19","MED27"
"MED21","CDK8"
"MED21","POLR2A"
"MED22","MED8"
"MED22","MED9"
"MED25","CDK8"
"MED25","MED6"
"MED25","MED8"
"MED25","MED9"
"MED28","MAGEA11"
"MED28","USHBP1"
"MED30","MED27"
"MED31","CDKN1A"
"MED31","MED19"
"MED31","UBE2B"
"MED6","MED8"
"MED8","CDK8"
"MED8","MED1"
"MED8","MED17"
"MED8","MED27"
"MED8","MED6"
"MED8","MED7"
"MED8","MED9"
"MED9","CDK8"
"MED9","MED16"
"MED9","MED23"
"MED9","MED26"
"MED9","MED27"
"MEF2A","MYOG"
"MEF2A","TEAD1"
"MEF2C","EP300"
"MEF2C","HDAC4"
"MEF2C","MEF2D"
"MEF2C","NCOA2"
"MEF2C","SP1"
"MEF2C","SREBF1"
"MEF2D","EP300"
"MEF2D","HDAC4"
"MEF2D","SP1"
"MEGF10","DHX16"
"MEGF11","ATN1"
"MEIS1","HOXA7"
"MEIS1","HOXB13"
"MEIS1","HOXB8"
"MEIS1","HOXC13"
"MEIS1","HOXD12"
"MEIS1","PBX3"
"MEN1","POLR2B"
"MEN1","RBBP5"
"MEOX1","PAX1"
"MEP1A","AGT"
"MEP1A","FN1"
"MERTK","GAS6"
"MERTK","LMO4"
"MEST","BLOC1S2"
"MEST","CEP70"
"MEST","DBN1"
"MET","BAG1"
"MET","CBL"
"MET","CTNNB1"
"MET","FAS"
"MET","GAB1"
"MET","GRB2"
"MET","HGS"
"MET","INPPL1"
"MET","PTPN11"
"MET","PTPRB"
"MET","RANBP10"
"MET","SHC1"
"MET","SNAPIN"
"METAP2","MAPK1"
"METAP2","MAPK3"
"MEX3B","UBE2D3"
"MGMT","EP300"
"MICAL1","GADD45A"
"MICAL1","PIK3R3"
"MICAL1","VIM"
"MID1IP1","MID1"
"MID1IP1","SUFU"
"MIDN","ZAK"
"MIF","COPS5"
"MIF","GORASP2"
"MIF4GD","PLCB3"
"MINK1","YWHAB"
"MIPEP","ILK"
"MITF","PATZ1"
"MKI67","CBX5"
"MKNK1","DDAH2"
"MKNK1","EIF4E"
"MKNK1","UBE2D1"
"MKRN1","CSNK1G1"
"MLF1IP","EIF4G1"
"MLF1IP","GIT1"
"MLF1IP","MLF1"
"MLF1IP","TUBB2B"
"MLF1IP","XRCC6"
"MLL","CREBBP"
"MLL","RBBP5"
"MLL","RNF2"
"MLL","TASP1"
"MLL2","SMAD1"
"MLL4","SMAD3"
"MLL4","TSC22D1"
"MLL4","ZNF512B"
"MLLT3","AFF1"
"MLLT3","CBX8"
"MLLT6","CEBPE"
"MLNR","GHRL"
"MLXIPL","MLX"
"MME","EDN1"
"MME","LYN"
"MME","PIK3CB"
"MME","PIK3R1"
"MMP1","BSG"
"MMP1","TIMP1"
"MMP1","TNFSF11"
"MMP13","COL2A1"
"MMP14","C1QBP"
"MMP14","CAV1"
"MMP14","CLDN1"
"MMP14","F12"
"MMP14","LRP1"
"MMP14","TIMP3"
"MMP2","BACE1"
"MMP2","BCAN"
"MMP2","COL18A1"
"MMP2","COL1A1"
"MMP2","CXCL12"
"MMP2","DCN"
"MMP2","FGFR1"
"MMP2","IL1B"
"MMP2","MMP25"
"MMP2","THBS1"
"MMP2","TIMP1"
"MMP2","TIMP3"
"MMP7","DCN"
"MMP7","MMP1"
"MMP7","SERPINA1"
"MMP7","SPP1"
"MMP9","CD44"
"MMP9","COL4A4"
"MMP9","COL4A6"
"MMP9","IL8"
"MMP9","LCN2"
"MMP9","MMP7"
"MMP9","PRSS2"
"MNAT1","CDK7"
"MNAT1","GTF2E2"
"MNAT1","RB1"
"MNDA","RB1"
"MNDA","RBL2"
"MOAP1","CCDC85B"
"MOAP1","MAGEH1"
"MPDZ","KIT"
"MPDZ","PLEKHA1"
"MPDZ","SYNGAP1"
"MPG","RAD23B"
"MPHOSPH6","APLP1"
"MPHOSPH6","MRPS9"
"MPL","IRS2"
"MPL","SHC1"
"MPP1","AMOTL2"
"MPP1","ATP5C1"
"MPP1","RPS6KA6"
"MPP1","TK1"
"MPP1","ZAK"
"MPP2","PLK1"
"MPP5","INADL"
"MPP6","AATF"
"MPP6","DIS3"
"MPP6","EXOSC2"
"MPP6","EXOSC5"
"MPP6","EXOSC8"
"MPZL1","EXOSC4"
"MRE11A","NEK1"
"MRFAP1","MAP1LC3B"
"MRFAP1","MORF4L1"
"MRFAP1","MORF4L2"
"MRFAP1L1","MORF4L1"
"MRPL37","TK1"
"MRPL42","IKBKAP"
"MRPL44","CEP70"
"MRPL44","ITFG1"
"MSH2","PCNA"
"MSH2","RPP14"
"MSH6","PCNA"
"MSN","CD46"
"MSN","ICAM1"
"MSN","ICAM3"
"MSN","PPM1A"
"MSN","SELPLG"
"MSN","TSC1"
"MST1R","PLCG1"
"MST1R","SHC1"
"MST1R","YWHAE"
"MSX1","PAX9"
"MSX1","TBP"
"MSX1","TLE1"
"MSX2","CEBPA"
"MSX2","DLX2"
"MSX2","DLX5"
"MSX2","GTF2F1"
"MSX2","PIAS2"
"MSX2","ZBTB17"
"MTA1","RBBP4"
"MTA2","SPEN"
"MTA2","TP53"
"MTF2","PRKD2"
"MTNR1A","GNA13"
"MTNR1A","GNAI2"
"MTNR1A","GNAI3"
"MTSS1","HTT"
"MUSK","SYNE1"
"MVD","BTAF1"
"MVP","PTEN"
"MX1","ACTB"
"MXD1","HDAC2"
"MXD1","MYCN"
"MXD1","SAP30"
"MXD1","SIN3A"
"MXD1","SIN3B"
"MYB","CREBBP"
"MYB","EP300"
"MYB","PAX5"
"MYB","SND1"
"MYBL2","CCNA2"
"MYBL2","MAP1LC3B"
"MYBL2","NCOR1"
"MYBPC1","FHL1"
"MYC","GTF2F1"
"MYC","MAPK7"
"MYC","MAX"
"MYC","NFYC"
"MYC","NMI"
"MYC","PARP10"
"MYC","PFDN5"
"MYC","RB1"
"MYC","TAF1B"
"MYCN","MXD1"
"MYCN","YAF2"
"MYD88","FLII"
"MYD88","IRAK2"
"MYD88","IRAK3"
"MYD88","IRAK4"
"MYD88","LRRC59"
"MYD88","PELI2"
"MYD88","TIRAP"
"MYD88","TLR2"
"MYF6","CSRP3"
"MYH9","ASCC2"
"MYH9","MYH10"
"MYH9","VCL"
"MYL2","PAK2"
"MYL2","PPP1R12C"
"MYL2","TRIM63"
"MYL6","NUDT21"
"MYLK","PRKD2"
"MYLK","RNF10"
"MYO10","CALM1"
"MYO15A","USP13"
"MYO5A","CALM1"
"MYO5A","NEFL"
"MYO5A","TRIM3"
"MYO6","CALM2"
"MYO6","PAK3"
"MYO6","RNF11"
"MYO7A","CALM1"
"MYO7A","MAP2"
"MYO7A","MYRIP"
"MYOD1","CDK2"
"MYOD1","CREBBP"
"MYOD1","EP300"
"MYOD1","HAND1"
"MYOD1","NR2F2"
"MYOD1","SMAD7"
"MYOD1","TWIST1"
"MYOG","ID1"
"MYOG","MEF2A"
"MYOG","SRF"
"MYOZ1","ACTN1"
"MYOZ1","PNKP"
"MYOZ1","TCAP"
"MYOZ3","MAPK6"
"MYOZ3","PPP3CB"
"MYOZ3","TCAP"
"MYRIP","RAB27A"
"NAE1","NEDD8"
"NAE1","TP53BP2"
"NAGK","DCP2"
"NAGK","LENG1"
"NAGK","SF3B3"
"NAGPA","AP2A1"
"NANOS1","PUM2"
"NAP1L1","EP300"
"NAP1L4","EP300"
"NAPA","NSF"
"NAPA","PIK3R2"
"NAPA","STX12"
"NAPA","STX5"
"NARS","HDAC4"
"NAT14","RABAC1"
"NAT9","LUC7L2"
"NAV2","PIAS2"
"NBN","CDK9"
"NBN","EP300"
"NBR1","CIB1"
"NCAM1","FGFR1"
"NCAM1","FYN"
"NCAM1","NCAN"
"NCAN","CNTN2"
"NCAN","HMGB1"
"NCBP1","EIF4G2"
"NCBP1","HNRNPH1"
"NCDN","LYST"
"NCF2","NCF4"
"NCF4","CORO1A"
"NCF4","HDAC4"
"NCK1","ABI1"
"NCK1","ABL1"
"NCK1","ARHGEF7"
"NCK1","CBL"
"NCK1","CHN2"
"NCK1","CRK"
"NCK1","DCC"
"NCK1","EGFR"
"NCK1","EIF2B2"
"NCK1","FASLG"
"NCK1","KHDRBS1"
"NCK1","LCP2"
"NCK1","NCKAP1"
"NCK1","NPHS1"
"NCK1","PAK2"
"NCK1","PKN2"
"NCK1","RAC1"
"NCK1","RASA1"
"NCK1","SOCS1"
"NCK1","SOCS7"
"NCK1","SOS1"
"NCK1","TNIK"
"NCK1","TNK2"
"NCK2","ABI2"
"NCK2","ATN1"
"NCK2","BCR"
"NCK2","DOCK1"
"NCK2","ILK"
"NCK2","KIAA1217"
"NCK2","PAK1"
"NCK2","TRIP6"
"NCKIPSD","BAIAP2"
"NCKIPSD","MAPK3"
"NCL","CDKN2A"
"NCL","TOP1"
"NCOA1","ARNT"
"NCOA1","CREBBP"
"NCOA1","EP300"
"NCOA1","FOXA2"
"NCOA1","GTF2B"
"NCOA1","JUN"
"NCOA1","NR2F1"
"NCOA1","PGR"
"NCOA1","PPARG"
"NCOA1","RORA"
"NCOA1","RORB"
"NCOA1","RORC"
"NCOA1","RXRA"
"NCOA1","RXRB"
"NCOA1","TRIP4"
"NCOA2","AHR"
"NCOA2","ARNT"
"NCOA2","CCND3"
"NCOA2","CCNT1"
"NCOA2","CREBBP"
"NCOA2","DLX2"
"NCOA2","EP300"
"NCOA2","MEF2C"
"NCOA2","RORA"
"NCOA2","SMARCE1"
"NCOA3","AR"
"NCOA3","CREBBP"
"NCOA3","EP300"
"NCOA3","GTF2B"
"NCOA3","JUN"
"NCOA3","NCOR1"
"NCOA3","NCOR2"
"NCOA3","NPAS2"
"NCOA3","NR1H3"
"NCOA4","GTF2B"
"NCOA6","CREBBP"
"NCOA6","EP300"
"NCOA6","NR1H3"
"NCOA6","PPARG"
"NCOA6","RB1"
"NCOA6","RXRA"
"NCOA6","THRA"
"NCOA6","ZNF335"
"NCOR1","BCL6"
"NCOR1","CHD1"
"NCOR1","DACH1"
"NCOR1","ETS1"
"NCOR1","ETS2"
"NCOR1","HDAC3"
"NCOR1","HDAC4"
"NCOR1","MECP2"
"NCOR1","MYBL2"
"NCOR1","NR1D1"
"NCOR1","NR1H3"
"NCOR1","RUNX1T1"
"NCOR1","SIN3A"
"NCOR1","SP1"
"NCOR1","SPEN"
"NCOR2","AHR"
"NCOR2","BCL6"
"NCOR2","FOS"
"NCOR2","HDAC1"
"NCOR2","HDAC4"
"NCOR2","NCOA3"
"NCOR2","NR1D1"
"NCOR2","POU2F1"
"NCOR2","RARB"
"NCOR2","RUNX1"
"NCOR2","RUNX1T1"
"NCOR2","RXRA"
"NCOR2","RXRG"
"NCOR2","SAP30"
"NCOR2","SP1"
"NCOR2","SPEN"
"NCOR2","SRF"
"NCOR2","THRA"
"NCR3","CD247"
"NCSTN","ABL1"
"NDC80","AMOTL2"
"NDC80","CCDC53"
"NDC80","KLHL12"
"NDC80","MAD1L1"
"NDC80","MIS12"
"NDC80","PSMC2"
"NDC80","RB1"
"NDEL1","CDK5"
"NDEL1","DYNC1H1"
"NDEL1","MBIP"
"NDFIP2","NEDD4"
"NDN","PIK3R5"
"NDRG1","ARL4D"
"NDRG1","PHYHIP"
"NDUFA13","XRN1"
"NDUFA4L2","EIF3C"
"NDUFA4L2","SUMO2"
"NDUFA5","DAZAP2"
"NDUFA6","ATP5J2"
"NDUFB9","IKBKAP"
"NDUFB9","IMMT"
"NDUFB9","MAGEA11"
"NDUFS2","HMOX2"
"NECAP2","PLSCR1"
"NEDD4","UBE2E1"
"NEDD4","WBP2"
"NEDD4L","LAPTM5"
"NEDD8","CUL3"
"NEDD8","PSMD4"
"NEFH","NEFL"
"NEFL","CHD3"
"NEFL","PIAS4"
"NEFM","NEFH"
"NEK1","EXOSC4"
"NEK1","TP53BP1"
"NEK2","MAD1L1"
"NEK2","NDC80"
"NEK2","PPP1CA"
"NEK9","SUPT16H"
"NELL1","ATN1"
"NES","CDK5R1"
"NEU4","RBPMS"
"NEUROD1","PDX1"
"NF1","DNAJC7"
"NF2","TSC1"
"NFATC1","SPI1"
"NFATC2","ANP32A"
"NFATC2","CREBBP"
"NFATC2","EGR1"
"NFATC2","EGR4"
"NFATC2","EP300"
"NFATC2","FOXP3"
"NFATC2","IRF4"
"NFATC2","IRF5"
"NFATC4","CREBBP"
"NFATC4","GATA4"
"NFE2L1","JUN"
"NFE2L1","MAFK"
"NFE2L2","ATF4"
"NFE2L2","JUN"
"NFE2L2","KEAP1"
"NFE2L2","MAFG"
"NFE2L2","MAFK"
"NFIL3","CREB3L1"
"NFIL3","DR1"
"NFIX","NFIB"
"NFKB1","ATF3"
"NFKB1","ELF1"
"NFKB1","ETS1"
"NFKB1","FOS"
"NFKB1","HMGB1"
"NFKB1","IRF1"
"NFKB1","KLF5"
"NFKB1","NKRF"
"NFKB1","REL"
"NFKB1","RELA"
"NFKB1","TSC22D3"
"NFKB1","UBE2D3"
"NFKB2","MEN1"
"NFKB2","NFKBIE"
"NFKB2","NR5A1"
"NFKB2","RELB"
"NFKBIA","CDC34"
"NFKBIA","CUL1"
"NFKBIA","HSPB1"
"NFKBIA","NCOR2"
"NFKBIA","NFKB1"
"NFKBIA","NFKBIB"
"NFKBIA","TP53"
"NFKBIA","UBE2D3"
"NFKBIA","UBE2E3"
"NFKBIB","POLR1E"
"NFKBIB","REL"
"NFKBIB","RELA"
"NFKBIB","RXRA"
"NFKBIE","NFKB2"
"NFKBIZ","NFKB1"
"NFU1","HIRA"
"NFYA","CEBPA"
"NFYA","HMGA1"
"NFYA","ZHX3"
"NFYC","ATF6B"
"NFYC","MYC"
"NGB","GNAI2"
"NGF","NTRK1"
"NGF","PLG"
"NGFR","ANXA7"
"NGFR","FSCN1"
"NGFR","MAGEH1"
"NGFR","NDN"
"NGFR","SHC1"
"NGFRAP1","DIABLO"
"NGFRAP1","PTPN13"
"NGFRAP1","TRAF2"
"NGFRAP1","TRAF3"
"NGFRAP1","TRAF5"
"NGFRAP1","TRAF6"
"NHLH1","LMO1"
"NID1","LAMC1"
"NIF3L1","CCDC85B"
"NIF3L1","COPS2"
"NIF3L1","KRT15"
"NIF3L1","TRIM21"
"NIN","C14orf166"
"NIN","PIAS1"
"NIPSNAP1","DBI"
"NLGN3","DLG2"
"NLGN3","DLG3"
"NLRC4","PYCARD"
"NLRP1","PYCARD"
"NLRP12","PYCARD"
"NME1","APEX1"
"NME1","GORASP2"
"NME1","POLR1C"
"NME1","SET"
"NMI","SNAPC5"
"NMT1","HPCA"
"NOC4L","NECAB2"
"NOC4L","SSSCA1"
"NOC4L","TSC22D4"
"NOL3","NIF3L1"
"NOL3","VASP"
"NOLC1","POLR1A"
"NOLC1","YWHAG"
"NONO","AR"
"NONO","FXR2"
"NONO","MAD1L1"
"NONO","PLEKHF2"
"NONO","POLR2A"
"NONO","ZNRD1"
"NOP2","NPM1"
"NOP56","TCOF1"
"NOS1","CAMK2A"
"NOS1","CTBP1"
"NOS1","PRKACA"
"NOS1","RASD1"
"NOS1","VAC14"
"NOS1AP","LRP1"
"NOS1AP","RASD1"
"NOS1AP","SYN1"
"NOS1AP","SYN2"
"NOS2","ACTB"
"NOS2","RAC2"
"NOS3","AKT1"
"NOS3","HSP90AA1"
"NOS3","PPP2R5A"
"NOTCH1","EP300"
"NOTCH1","KAT2A"
"NOTCH1","MAML1"
"NOTCH1","MAML2"
"NOTCH1","SNW1"
"NOTCH1","XRCC6"
"NOTCH2","PSEN2"
"NOTCH3","CSNK2B"
"NOTCH3","DLL1"
"NOTCH3","JAG1"
"NOTCH3","JAG2"
"NOTCH3","MAML1"
"NOTCH3","MAML2"
"NOTCH4","MAML1"
"NOTCH4","MAML2"
"NOTCH4","PSEN2"
"NOV","DLL1"
"NOV","S100A4"
"NPAS2","CREBBP"
"NPDC1","CCND1"
"NPDC1","CCND3"
"NPM1","HIST3H3"
"NPM1","PLK1"
"NPM1","TCERG1"
"NPM1","XPO1"
"NPNT","HCK"
"NPPB","EWSR1"
"NPPC","EDN1"
"NPR1","NPPB"
"NPR2","NPPC"
"NPR3","NPPC"
"NPY","MC4R"
"NPY1R","PYY"
"NR0B1","NR5A1"
"NR0B1","RORA"
"NR1D1","NCOR2"
"NR1H2","ING3"
"NR1H2","NCOA3"
"NR1H2","NCOA6"
"NR1H2","NCOR2"
"NR1H2","RARA"
"NR1H2","RXRA"
"NR1H2","TMEM161A"
"NR1H2","UBE2I"
"NR1H2","VDR"
"NR1H3","NCOA6"
"NR1H3","PSMC5"
"NR2C1","HDAC3"
"NR2C2","HNF4A"
"NR2C2","NR2C1"
"NR2C2","RXRB"
"NR2E3","RXRB"
"NR2F1","COPS2"
"NR2F1","ISL1"
"NR2F1","NCOA1"
"NR2F1","THRA"
"NR2F2","EP300"
"NR2F2","HDAC1"
"NR2F6","NR3C1"
"NR3C1","ETS2"
"NR3C1","JUN"
"NR3C1","KPNA2"
"NR3C1","NCL"
"NR3C1","NCOA2"
"NR3C1","NFKB1"
"NR3C1","NR2F2"
"NR3C1","NRIP1"
"NR3C1","POU2F1"
"NR3C1","PSMC3IP"
"NR3C1","SMAD3"
"NR3C1","SMARCA4"
"NR3C1","SMARCC1"
"NR3C1","SMARCD1"
"NR3C1","TRIM24"
"NR3C1","UBE2I"
"NR3C2","PSMC5"
"NR4A1","EP300"
"NR4A1","GLOD4"
"NR4A1","MED31"
"NR4A1","NCOA1"
"NR4A1","NCOA2"
"NR4A1","NCOR2"
"NR4A1","PML"
"NR4A1","RPL7"
"NR4A1","RPS6KA6"
"NR4A1","TCF4"
"NR4A1","ZNF331"
"NR4A3","SIX3"
"NR5A1","NR0B1"
"NR5A1","SOX8"
"NR5A1","ZNF653"
"NRAS","BCL2"
"NRAS","RACGAP1"
"NRAS","RASGRP2"
"NRAS","RGL2"
"NRBP1","CDKN1A"
