"cause","effect"
"LEPR","SNX4"
"LEPR","SNX6"
"LGALS1","CD2"
"LGALS1","VCL"
"LGALS3BP","VCL"
"LHCGR","CGA"
"LHCGR","GIPC1"
"LHCGR","SLC9A3R1"
"LHX3","IFT172"
"LHX3","ISL2"
"LHX9","LDB2"
"LIFR","MAPK1"
"LIFR","PLCG1"
"LIG1","CSNK2A1"
"LILRB1","B2M"
"LILRB2","PTPN6"
"LIMD1","HIPK3"
"LIME1","PLCG2"
"LIMK1","CDKN1C"
"LIMK2","CFL1"
"LIMK2","HIPK3"
"LIMS1","RBBP8"
"LIN7A","BAIAP2"
"LIN7A","MPP5"
"LIN7A","MPP6"
"LIN7B","BAIAP2"
"LIN7B","GNG13"
"LIN7C","BAIAP2"
"LINGO1","EFEMP2"
"LINGO1","NGFR"
"LLGL1","ACD"
"LMNA","EMD"
"LMNA","PCGF2"
"LMNA","RB1"
"LMNA","UBE2I"
"LMNB1","CASP6"
"LMNB1","LBR"
"LMNB1","MELK"
"LMNB1","TMPO"
"LMNB1","TOR1AIP1"
"LMO2","EHMT2"
"LMO2","TAL2"
"LMO4","KPNA1"
"LMO4","LDB1"
"LNPEP","FHOD1"
"LOXL4","TRIP13"
"LPA","FN1"
"LPAR1","GNAI3"
"LPAR2","TRIP6"
"LPHN1","ANKS1A"
"LPHN1","ROS1"
"LPHN1","SHANK2"
"LPHN2","SHANK1"
"LPHN2","SHANK2"
"LPL","ASCC2"
"LPL","LUC7L2"
"LPL","UBE2Z"
"LPXN","HDAC6"
"LPXN","PTPN12"
"LRP1","ANAPC10"
"LRP1","APP"
"LRP1","BACE1"
"LRP1","GTPBP1"
"LRP1","PDGFB"
"LRP1","PLAT"
"LRP1","PRKACA"
"LRP10","HTRA1"
"LRP12","GNB2L1"
"LRP12","ZFYVE9"
"LRP2","ANKRA2"
"LRP2","APBB1"
"LRP2","LPL"
"LRP2","MAGI1"
"LRP2","RBP1"
"LRP2","SLC9A3"
"LRP2BP","SNW1"
"LRP5","DKK1"
"LRP6","ANTXR2"
"LRP6","DKK1"
"LRP6","WNT3A"
"LRP8","APOE"
"LRP8","CLU"
"LRP8","DLG4"
"LRP8","LRPAP1"
"LRPAP1","LRP1"
"LRPAP1","POLA2"
"LRRC1","KIAA1377"
"LRRC41","MYO9B"
"LRRC7","ACTN2"
"LRRC7","ACTN4"
"LRSAM1","GSK3A"
"LRSAM1","KLC1"
"LRSAM1","PHF23"
"LSM1","EXOSC6"
"LSM1","EXOSC8"
"LSM1","LSM3"
"LSM1","LSM5"
"LSM1","LSM6"
"LSM1","NARS"
"LSM1","PSMB5"
"LSM1","PTPRC"
"LSM1","UPF2"
"LSM1","UXT"
"LSM2","DNAJA1"
"LSM2","LSM5"
"LSM3","EEF1A1"
"LSM3","LSM10"
"LSM3","LSM5"
"LSM3","SNRPD3"
"LSM3","SNRPE"
"LSM3","UTP14A"
"LSM3","XRN2"
"LSM4","PLEKHA5"
"LSM4","XRN1"
"LSM5","SNRPE"
"LSM5","SNRPF"
"LSM6","LSM5"
"LSM6","SNRPD2"
"LSM7","EXOSC6"
"LTA","TUBA4A"
"LTA4H","TMEM62"
"LTB","LTA"
"LTB","TNFRSF1A"
"LTBP1","ATN1"
"LTBP1","FBN2"
"LTBP1","TGM2"
"LTBP4","ATN1"
"LTBR","BIRC2"
"LTBR","TRAF4"
"LTF","CALM1"
"LUC7L","TCERG1"
"LUC7L2","CCDC53"
"LUC7L2","CDC37"
"LUC7L2","CDK4"
"LUC7L2","CDK5RAP2"
"LUC7L2","CHD3"
"LUC7L2","MAP1LC3B"
"LUC7L2","NKAP"
"LUC7L2","PDPK1"
"LUC7L2","SETDB1"
"LUC7L2","YWHAG"
"LYL1","LMO1"
"LYN","ACTB"
"LYN","BCAR1"
"LYN","CDKN1B"
"LYN","CSNK2B"
"LYN","CTLA4"
"LYN","EFS"
"LYN","EGFR"
"LYN","EVL"
"LYN","GAB2"
"LYN","HCLS1"
"LYN","HNRNPK"
"LYN","MAPK3"
"LYN","NDN"
"LYN","PIK3CG"
"LYN","PLCG2"
"LYN","PPP1R15A"
"LYN","PRKDC"
"LYN","SNCA"
"LYN","UBB"
"LYN","UCK2"
"LYST","KPNB1"
"LZTS2","CCDC85B"
"LZTS2","TRIM29"
"MACF1","ATF7IP"
"MACF1","CNTNAP2"
"MAD1L1","SIN3B"
"MAD2L1","CDC20"
"MAD2L1","CDC27"
"MAD2L1","MAD1L1"
"MAD2L1","MAD2L1BP"
"MAD2L1","NDC80"
"MAD2L1BP","SETDB1"
"MAD2L1BP","TRIP13"
"MAD2L2","ADAM17"
"MAD2L2","MAD2L1"
"MAD2L2","REV3L"
"MADD","TNFRSF1A"
"MAEA","PIK3R2"
"MAF","SMARCA5"
"MAF1","SUMO2"
"MAFA","NEUROD1"
"MAFA","PDX1"
"MAFG","CREBBP"
"MAFK","NFE2L3"
"MAG","FN1"
"MAG","MBP"
"MAGEA1","SNW1"
"MAGEA11","PSMF1"
"MAGEA11","SNX20"
"MAGEA11","UBE2D4"
"MAGEA4","PSMD10"
"MAGED1","EIF3J"
"MAGED1","PJA1"
"MAGED1","PJA2"
"MAGED1","PLK1"
"MAGED1","TRAF4"
"MAGED1","TUBA1A"
"MAGED1","XIAP"
"MAGEH1","KPNA2"
"MAGEH1","PIAS4"
"MAGI1","ATN1"
"MAGI1","CLCN5"
"MAGI1","CTNNB1"
"MAGI1","RPS6KA1"
"MAGI1","RPS6KA2"
"MAGI2","CTNNB1"
"MAML1","CDK8"
"MAML1","EP300"
"MAN2A2","IKBKAP"
"MAN2A2","VIM"
"MAP1A","ACTG1"
"MAP1A","MAP1B"
"MAP1A","TUBB"
"MAP1B","ACTB"
"MAP1B","DYNLL1"
"MAP1B","MAPK8"
"MAP1B","STRAP"
"MAP1B","U2AF1"
"MAP1B","U2AF2"
"MAP1LC3A","PIAS4"
"MAP1LC3B","BRD3"
"MAP1S","SLC2A4"
"MAP2","ACTB"
"MAP2","PAFAH1B1"
"MAP2","PRKAR2A"
"MAP2K1","ARAF"
"MAP2K1","CDK5"
"MAP2K1","CPNE4"
"MAP2K1","EP300"
"MAP2K1","MAP3K4"
"MAP2K1","MAPK1"
"MAP2K1","MAPK14"
"MAP2K1","MAPK3"
"MAP2K1","PARVA"
"MAP2K1","PLK3"
"MAP2K1","PRKCI"
"MAP2K1","PRKCZ"
"MAP2K1","RPS6KA4"
"MAP2K2","ARAF"
"MAP2K2","GRIN2D"
"MAP2K2","MAPK3"
"MAP2K2","RAF1"
"MAP2K3","MAPK14"
"MAP2K4","AKT1"
"MAP2K4","MAP3K12"
"MAP2K4","MAP3K14"
"MAP2K4","MAP3K2"
"MAP2K4","MAP3K7"
"MAP2K4","MAPK8"
"MAP2K4","MAPK9"
"MAP2K4","SPAG9"
"MAP2K6","MAPK13"
"MAP2K6","MAPK14"
"MAP2K6","PKN1"
"MAP2K6","ZAK"
"MAP2K7","CNKSR1"
"MAP2K7","ZAK"
"MAP3K10","CLTC"
"MAP3K10","KIF3A"
"MAP3K10","MAP2K4"
"MAP3K10","RACGAP1"
"MAP3K10","YWHAE"
"MAP3K11","CHUK"
"MAP3K11","KIF3A"
"MAP3K11","MAP3K12"
"MAP3K11","SH3RF1"
"MAP3K14","CHUK"
"MAP3K14","HSP90AB1"
"MAP3K14","IKBKG"
"MAP3K14","MAP3K8"
"MAP3K14","RPL5"
"MAP3K2","MAP2K7"
"MAP3K2","YWHAG"
"MAP3K3","CDC37"
"MAP3K3","MAP2K5"
"MAP3K3","YWHAG"
"MAP3K3","YWHAH"
"MAP3K3","YWHAQ"
"MAP3K4","GADD45A"
"MAP3K4","MAP2K3"
"MAP3K4","MAP2K6"
"MAP3K4","RACGAP1"
"MAP3K5","CDC25A"
"MAP3K5","DAB2IP"
"MAP3K5","EIF2AK2"
"MAP3K5","MAP2K6"
"MAP3K5","MAP2K7"
"MAP3K5","MAP3K2"
"MAP3K5","YWHAH"
"MAP3K5","YWHAQ"
"MAP3K7","MAPK14"
"MAP3K7","NRIP1"
"MAP3K7","TRAF3IP2"
"MAP3K8","TNIP2"
"MAP4K2","MAP3K11"
"MAP4K2","PRDX4"
"MAP4K2","SNRNP35"
"MAP4K2","XRCC6"
"MAP4K4","CASP8"
"MAP4K4","RAP2A"
"MAP4K5","SETDB1"
"MAP7D1","ATN1"
"MAP7D1","COPS6"
"MAPK1","CEP55"
"MAPK1","DUSP5"
"MAPK1","DUSP6"
"MAPK1","MAPK14"
"MAPK1","MAPK8"
"MAPK1","MCL1"
"MAPK1","MKNK1"
"MAPK1","NDE1"
"MAPK1","PPP1CA"
"MAPK1","RB1"
"MAPK1","RPS6KA1"
"MAPK1","RPS6KA4"
"MAPK1","TOB1"
"MAPK1","TPR"
"MAPK10","CDK5"
"MAPK10","UNC119"
"MAPK11","C9orf78"
"MAPK12","MAP2K4"
"MAPK12","MAP2K6"
"MAPK12","PKN1"
"MAPK13","MAPKAPK5"
"MAPK14","CCAR1"
"MAPK14","MAPK9"
"MAPK14","MAPKAPK5"
"MAPK14","MARS"
"MAPK14","PPARGC1A"
"MAPK14","RPS6KA4"
"MAPK1IP1L","UBE2I"
"MAPK3","BTBD10"
"MAPK3","MAP2K3"
"MAPK3","MKNK1"
"MAPK3","MYLK"
"MAPK3","PPP1CA"
"MAPK3","RNF114"
"MAPK3","RPS6KA1"
"MAPK3","RPS6KA4"
"MAPK3","RPS6KA6"
"MAPK3","SORBS3"
"MAPK3","TOP2B"
"MAPK4","CCND3"
"MAPK6","ARHGDIA"
"MAPK6","ARPC3"
"MAPK6","CA12"
"MAPK6","CASP6"
"MAPK6","CFL1"
"MAPK6","DBN1"
"MAPK6","ELOF1"
"MAPK6","HDAC11"
"MAPK6","ITGB3BP"
"MAPK6","MAP3K12"
"MAPK6","MAP3K7"
"MAPK6","MCM3"
"MAPK6","MIPEP"
"MAPK6","PDLIM1"
"MAPK6","PHC2"
"MAPK6","PPP2R1A"
"MAPK6","PRPF38A"
"MAPK6","PSIP1"
"MAPK6","RAB2A"
"MAPK6","RBL1"
"MAPK6","SNW1"
"MAPK6","SPG7"
"MAPK6","UBA52"
"MAPK6","UBE2L3"
"MAPK6","XPO1"
"MAPK8","COPS2"
"MAPK8","PNRC1"
"MAPK8","PRKDC"
"MAPK8IP2","AFG3L2"
"MAPK8IP2","KIFC2"
"MAPK8IP2","MAP2K7"
"MAPK8IP2","TP53BP2"
"MAPK8IP2","UNC119"
"MAPK8IP3","CASP3"
"MAPK8IP3","KLC1"
"MAPK8IP3","MAP2K4"
"MAPK8IP3","MAP2K7"
"MAPK8IP3","MAP3K11"
"MAPK8IP3","MAPK10"
"MAPK8IP3","MAPK8"
"MAPK8IP3","MAPK8IP2"
"MAPK8IP3","MAPK9"
"MAPK8IP3","PTK2"
"MAPK8IP3","RAF1"
"MAPKAPK2","PHC2"
"MAPKAPK5","EIF4E"
"MAPKBP1","MAPK9"
"MAPRE2","LMO2"
"MAPT","SPTB"
"MAPT","STAU1"
"MARCKS","CALM2"
"MARCKS","NMT1"
"MARCKS","TOB1"
"MARK1","MAP4"
"MARK2","DVL3"
"MARK2","GSK3B"
"MARK2","YWHAB"
"MARK3","ASB13"
"MARK3","CDC25C"
"MARK3","SFN"
"MARK3","YWHAG"
"MARK4","MAP4"
"MARK4","TUBB2A"
"MARK4","YWHAB"
"MASP1","GADD45A"
"MASP1","GSK3B"
"MASP1","RPS6KA3"
"MASP1","UFD1L"
"MAST2","STK36"
"MATK","EWSR1"
"MATK","PXN"
"MATN2","ATXN1"
"MATN2","FBN2"
"MATR3","HNRNPK"
"MATR3","PCBP1"
"MATR3","SNAP23"
"MAX","MAD1L1"
"MAX","MNT"
"MAX","MXD3"
"MAX","TRRAP"
"MBD1","CBX5"
"MBD1","SMAD5"
"MBD1","SMAD7"
"MBD1","SUV39H1"
"MBD2","SIN3A"
"MBD3","MTA2"
"MBD3","SPEN"
"MBIP","CCDC85B"
"MBIP","CSRP2BP"
"MBIP","FXR2"
"MBIP","LMO3"
"MBIP","PLEKHF2"
"MBP","APTX"
"MBP","MAPK15"
"MBP","MAPK3"
"MBP","NEK9"
"MBP","PRKCZ"
"MBP","SRPK1"
"MBP","STK4"
"MBTPS1","CDK2AP2"
"MC1R","MC4R"
"MC3R","AGRP"
"MC5R","AGRP"
"MCHR1","ZMYND19"
"MCM10","CCND3"
"MCM10","CDC6"
"MCM10","CDC7"
"MCM10","CDKN2A"
"MCM10","KRT15"
"MCM10","MCM2"
"MCM10","MCM6"
"MCM10","MCM7"
"MCM2","CDKN2A"
"MCM2","GTF2H1"
"MCM2","MCM6"
"MCM3","CDK2"
"MCM3","MCM10"
"MCM3","MCM2"
"MCM3","MCM5"
"MCM3","MCM6"
"MCM3","MCM7"
"MCM3AP","CDC73"
"MCM4","CDK2"
"MCM4","MCM10"
"MCM4","MCM6"
"MCM5","CDC7"
"MCM5","CDKN2A"
"MCM5","MCM2"
"MCM5","MCM7"
"MCM5","MDFI"
"MCM6","GMNN"
"MCM7","CDC6"
"MCM7","CDC7"
"MCM7","MCM2"
"MCM7","MCM4"
"MCM7","MCM6"
"MCM7","RB1"
"MCM7","UBE3A"
"MDC1","EP300"
"MDFI","ATXN7L2"
"MDFI","CBX2"
"MDFI","CCDC116"
"MDFI","MFSD3"
"MDFI","NPDC1"
"MDK","MAPK6"
"MDK","NCL"
"MDK","RPL18A"
"MDM2","EID1"
"MDM2","GTF2E2"
"MDM2","PML"
"MDM2","RB1"
"MDM2","RPL5"
"MDM2","SUMO1"
"MDM2","USP7"
"MDM4","EP300"
"MDM4","MDM2"
"MDM4","RB1"
"MDM4","USP7"
"MDM4","YWHAG"
"MECP2","NCOR1"
"MECP2","SIN3A"
"MECP2","SKI"
"MECP2","SMARCB1"
"MED1","MED25"
"MED1","MED8"
"MED1","MED9"
"MED12","CDK8"
"MED12","MED13"
"MED13","MED23"
"MED15","MED25"
"MED17","MED22"
"MED17","MED8"
"MED19","MED17"
"MED19","MED9"
"MED21","CDK8"
"MED22","MED27"
"MED22","MED9"
"MED25","CDK8"
"MED25","MED6"
"MED25","MED8"
"MED25","MED9"
"MED28","MAGEA11"
"MED28","MED8"
"MED28","USHBP1"
"MED31","MED8"
"MED31","SUPT5H"
"MED31","UBE2B"
"MED6","MED8"
"MED8","CDK8"
"MED8","MED1"
"MED8","MED12"
"MED8","MED17"
"MED8","MED27"
"MED8","MED31"
"MED8","MED6"
"MED8","MED7"
"MED9","CDK8"
"MED9","MED16"
"MED9","MED26"
"MED9","MED27"
"MEF2A","TEAD1"
"MEF2C","EP300"
"MEF2C","HDAC4"
"MEF2C","SP1"
"MEF2C","SREBF1"
"MEF2D","EP300"
"MEF2D","NFATC2"
"MEF2D","SP1"
"MEGF11","ATN1"
"MEIS1","HOXA2"
"MEIS1","HOXB13"
"MEIS1","HOXB8"
"MEIS1","HOXC13"
"MEIS1","HOXD12"
"MEIS1","PBX3"
"MEIS1","PKNOX1"
"MEIS1","TLX3"
"MEN1","POLR2B"
"MEN1","RBBP5"
"MEOX1","PAX1"
"MEP1A","FN1"
"MERTK","GAS6"
"MEST","BLOC1S2"
"MEST","CEP70"
"MET","BAG1"
"MET","CTNNB1"
"MET","CTTN"
"MET","DAPK3"
"MET","GLMN"
"MET","GRB2"
"MET","HGS"
"MET","PLCG1"
"MET","RANBP10"
"MET","SHC1"
"METAP2","MAPK3"
"METTL1","RPS6KA1"
"MEX3B","UBE2D3"
"MGMT","EP300"
"MICAL1","GADD45A"
"MICAL1","PIK3R3"
"MICAL1","RPS6KA6"
"MICAL1","VIM"
"MID1IP1","MID1"
"MID1IP1","SUFU"
"MIDN","ZAK"
"MIF","COPS5"
"MIF","GORASP2"
"MIF4GD","PLCB3"
"MINK1","CALM3"
"MINK1","CASKIN1"
"MINK1","YWHAB"
"MIPEP","ILK"
"MITF","PATZ1"
"MITF","TFEC"
"MKI67","CBX5"
"MKNK1","DDAH2"
"MKNK1","UBE2D1"
"MKRN1","CSNK1G1"
"MLF1IP","EIF4G1"
"MLF1IP","GIT1"
"MLF1IP","MLF1"
"MLF1IP","NDUFS2"
"MLF1IP","TUBB2B"
"MLF1IP","XRCC6"
"MLL","CREBBP"
"MLL","PPP1R15A"
"MLL","SET"
"MLL","TAF9"
"MLL","TASP1"
"MLL4","ZNF512B"
"MLLT3","AFF1"
"MLLT3","CBX8"
"MLLT6","CEBPG"
"MLNR","GHRL"
"MME","EDN1"
"MME","LYN"
"MME","NPPA"
"MME","PIK3CB"
"MME","PIK3R1"
"MME","SHC1"
"MMP1","BSG"
"MMP1","TIMP1"
"MMP13","COL2A1"
"MMP14","ACAN"
"MMP14","C1QBP"
"MMP14","CAV1"
"MMP14","CLDN1"
"MMP14","LRP1"
"MMP14","LUM"
"MMP14","MMP2"
"MMP14","TIMP3"
"MMP2","BACE1"
"MMP2","COL1A1"
"MMP2","CXCL12"
"MMP2","DCN"
"MMP2","FGFR1"
"MMP2","IL1B"
"MMP2","ITGAV"
"MMP2","LCN2"
"MMP2","MMP25"
"MMP2","THBS1"
"MMP2","TIMP1"
"MMP2","TIMP3"
"MMP3","TIMP1"
"MMP7","CD44"
"MMP7","DCN"
"MMP7","FASLG"
"MMP7","MBP"
"MMP7","MMP1"
"MMP7","NGF"
"MMP7","SERPINA1"
"MMP7","SPP1"
"MMP9","CD44"
"MMP9","COL4A1"
"MMP9","COL4A2"
"MMP9","COL4A5"
"MMP9","FN1"
"MMP9","IL8"
"MMP9","LCN2"
"MMP9","MMP7"
"MMP9","PLG"
"MMP9","THBS1"
"MMS19","GTF2H1"
"MNAT1","CDK7"
"MNAT1","ERCC3"
"MNAT1","GTF2E2"
"MNDA","RB1"
"MNDA","RBL2"
"MOAP1","BCL2"
"MOAP1","CCDC85B"
"MOAP1","MAGEH1"
"MOAP1","RASSF1"
"MOAP1","UBQLN4"
"MPDZ","CAMK2A"
"MPDZ","CLDN1"
"MPDZ","CSPG4"
"MPDZ","KIT"
"MPG","RAD23B"
"MPHOSPH6","APLP1"
"MPHOSPH6","MRPS9"
"MPL","SHC1"
"MPP1","AMOTL2"
"MPP1","ATP5C1"
"MPP1","TK1"
"MPP1","ZAK"
"MPP2","PLK1"
"MPP5","INADL"
"MPP6","AATF"
"MPP6","DIS3"
"MPP6","EXOSC2"
"MPP6","EXOSC8"
"MPP6","EXOSC9"
"MPZL1","EXOSC4"
"MRE11A","NEK1"
"MRFAP1","MAP1LC3B"
"MRFAP1","MORF4L1"
"MRFAP1","MORF4L2"
"MRFAP1L1","MORF4L1"
"MRPL20","CALM2"
"MRPL37","TK1"
"MRPL44","CEP70"
"MRPL44","ITFG1"
"MRPL44","VIM"
"MS4A1","CSNK2A1"
"MS4A7","HMGCL"
"MSH2","CDKN1A"
"MSH2","PCNA"
"MSH2","RPP14"
"MSH6","PCNA"
"MSN","CD46"
"MSN","EZR"
"MSN","ICAM1"
"MSN","ICAM3"
"MSN","L1CAM"
"MSN","NCF4"
"MSN","PPM1A"
"MSN","SELPLG"
"MST1R","PIK3R1"
"MST1R","SFN"
"MST1R","SHC1"
"MST1R","YWHAB"
"MST1R","YWHAE"
"MSX1","PAX3"
"MSX1","PAX9"
"MSX1","POU2F1"
"MSX1","SP1"
"MSX1","TBP"
"MSX2","GTF2F1"
"MSX2","GTF2F2"
"MSX2","ZBTB17"
"MTA1","HDAC2"
"MTA1","RBBP4"
"MTA2","SPEN"
"MTA2","TP53"
"MTF2","GSK3B"
"MTF2","PRKD2"
"MTF2","SMAD3"
"MTNR1A","GNA13"
"MTNR1A","GNAI2"
"MTSS1","HTT"
"MUTYH","PCNA"
"MVP","PTEN"
"MX1","ACTB"
"MXD1","HDAC2"
"MXD1","MYC"
"MXD1","SIN3A"
"MYB","CEBPE"
"MYB","CREBBP"
"MYB","EP300"
"MYB","SND1"
"MYB","UBE2I"
"MYBL2","CCNA2"
"MYBL2","MAP1LC3B"
"MYC","ELF3"
"MYC","GTF2F1"
"MYC","KAT2A"
"MYC","MAPK7"
"MYC","MAX"
"MYC","MXD1"
"MYC","RB1"
"MYC","RBL1"
"MYC","SP1"
"MYC","SUPT3H"
"MYC","TAF1B"
"MYC","ZBTB17"
"MYCN","YAF2"
"MYD88","FLII"
"MYD88","IRAK1"
"MYD88","IRAK2"
"MYD88","IRAK3"
"MYD88","IRAK4"
"MYD88","LRRC59"
"MYD88","PELI2"
"MYD88","TLR2"
"MYD88","UBE2I"
"MYF5","ID2"
"MYF5","MDFI"
"MYF6","CSRP3"
"MYF6","ID2"
"MYH9","ASCC2"
"MYH9","MYH10"
"MYH9","VCL"
"MYL2","PAK2"
"MYL6","DNAJB9"
"MYL6","NUDT21"
"MYLK","PRKD2"
"MYLK","PRKG2"
"MYLK","RNF10"
"MYO10","DYNLL1"
"MYO15A","USP13"
"MYO5A","CALM1"
"MYO5A","NEFL"
"MYO6","CALM2"
"MYO7A","CALM1"
"MYO7A","KEAP1"
"MYO7A","MAP2"
"MYO7A","MYRIP"
"MYO7A","USH1C"
"MYOD1","CREBBP"
"MYOD1","EP300"
"MYOD1","HAND1"
"MYOD1","HDAC1"
"MYOD1","NCOR2"
"MYOD1","RB1"
"MYOD1","SRF"
"MYOG","ID2"
"MYOG","ID3"
"MYOG","SP1"
"MYOG","SRF"
"MYOZ1","ACTN1"
"MYOZ1","TCAP"
"MYOZ3","MAPK6"
"MYOZ3","TCAP"
"MYRIP","RAB27A"
"NAE1","NEDD8"
"NAE1","TP53BP2"
"NAE1","UBQLN4"
"NAGK","DCP2"
"NAGK","DYNC1I1"
"NAGK","SPRED1"
"NAGPA","AP2A1"
"NANOS1","PUM2"
"NAP1L1","MAP2K5"
"NAP1L4","MAP2K5"
"NAPA","GOSR1"
"NAPA","PIK3R2"
"NAPA","SNAP23"
"NAPA","STX5"
"NARS","HDAC4"
"NAT14","RABAC1"
"NAT9","LUC7L2"
"NAV2","PIAS2"
"NBN","CDK9"
"NBN","EP300"
"NCAM1","FYN"
"NCAM1","NCAN"
"NCAN","CNTN2"
"NCBP1","EIF4G2"
"NCBP1","HNRNPF"
"NCBP1","HNRNPH1"
"NCBP1","RPS6KB1"
"NCDN","LYST"
"NCF2","NCF4"
"NCF4","CORO1A"
"NCK1","ABI1"
"NCK1","BCAR1"
"NCK1","BLNK"
"NCK1","CBL"
"NCK1","CHN2"
"NCK1","EIF2B2"
"NCK1","LCP2"
"NCK1","MAP4K4"
"NCK1","NCKAP1"
"NCK1","NCKIPSD"
"NCK1","PAK2"
"NCK1","PKN2"
"NCK1","RAC1"
"NCK1","RASA1"
"NCK1","SOCS1"
"NCK1","SOCS7"
"NCK1","SOS1"
"NCK1","TBK1"
"NCK1","TNIK"
"NCK1","TNK2"
"NCK1","WASF1"
"NCK1","WASL"
"NCK2","ABI2"
"NCK2","BCR"
"NCK2","CPSF6"
"NCK2","EEF1G"
"NCK2","NCKIPSD"
"NCK2","PAK1"
"NCK2","TRIP6"
"NCK2","WBP11"
"NCKIPSD","BAIAP2"
"NCKIPSD","MAPK3"
"NCL","CDKN2A"
"NCL","PPARGC1A"
"NCL","TOP1"
"NCOA1","AHR"
"NCOA1","EP300"
"NCOA1","FOXA2"
"NCOA1","GTF2B"
"NCOA1","HIF1A"
"NCOA1","JUN"
"NCOA1","NR2F1"
"NCOA1","PPARG"
"NCOA1","RORA"
"NCOA1","RORB"
"NCOA1","RORC"
"NCOA1","RXRA"
"NCOA1","RXRB"
"NCOA1","TRIP4"
"NCOA2","AHR"
"NCOA2","ARNT"
"NCOA2","CCND3"
"NCOA2","CREBBP"
"NCOA2","DLX2"
"NCOA2","EP300"
"NCOA2","SRCAP"
"NCOA3","CREBBP"
"NCOA3","EP300"
"NCOA3","ESRRB"
"NCOA3","GTF2B"
"NCOA3","NCOR1"
"NCOA3","NPAS2"
"NCOA4","ATXN2"
"NCOA4","GTF2B"
"NCOA5","TSC22D1"
"NCOA6","CREBBP"
"NCOA6","EP300"
"NCOA6","PPARG"
"NCOA6","RB1"
"NCOA6","RORB"
"NCOA6","RXRA"
"NCOA6","ZNF335"
"NCOR1","BCL6"
"NCOR1","CBFA2T2"
"NCOR1","CHD1"
"NCOR1","HDAC3"
"NCOR1","HDAC4"
"NCOR1","MECP2"
"NCOR1","RUNX1T1"
"NCOR1","SAP30"
"NCOR1","SIN3A"
"NCOR1","SP1"
"NCOR1","SPEN"
"NCOR1","TBL1XR1"
"NCOR2","AHR"
"NCOR2","BCL6"
"NCOR2","FOS"
"NCOR2","HDAC1"
"NCOR2","HDAC4"
"NCOR2","NR1D1"
"NCOR2","RARB"
"NCOR2","RUNX1"
"NCOR2","RUNX1T1"
"NCOR2","RXRA"
"NCOR2","RXRG"
"NCOR2","SAP30"
"NCOR2","SP1"
"NCOR2","SPEN"
"NCOR2","SRF"
"NCR3","CD247"
"NCSTN","PSEN1"
"NDC80","AMOTL2"
"NDC80","CALCOCO1"
"NDC80","CCDC53"
"NDC80","MAD1L1"
"NDC80","MIS12"
"NDC80","PSMC2"
"NDC80","RB1"
"NDEL1","CDK5"
"NDEL1","DYNC1H1"
"NDEL1","MBIP"
"NDN","ARSE"
"NDN","NUCB2"
"NDN","PJA1"
"NDRG1","PHYHIP"
"NDUFA4L2","QTRT1"
"NDUFA4L2","SUMO2"
"NDUFA6","ATP5J2"
"NDUFB9","IMMT"
"NDUFS2","HMOX2"
"NEBL","ACTN1"
"NEBL","ZYX"
"NECAP2","PLSCR1"
"NEDD4","LITAF"
"NEDD4","UBE2E1"
"NEDD4","WBP2"
"NEDD4L","LAPTM5"
"NEDD8","CUL3"
"NEDD8","UBE2K"
"NEFL","CHD3"
"NEFL","PIAS4"
"NEFM","STXBP1"
"NEK1","EXOSC4"
"NEK1","TP53BP1"
"NEK2","MAD1L1"
"NEK2","MAPK1"
"NEK2","NDC80"
"NEK2","PDE4DIP"
"NEK2","PPP1CA"
"NES","CDK5R1"
"NEU4","RBPMS"
"NF1","DNAJC7"
"NF2","CTNNB1"
"NF2","TSC1"
"NFATC1","SPI1"
"NFATC2","ANP32A"
"NFATC2","EGR4"
"NFATC2","MED31"
"NFATC2","MEF2D"
"NFATC4","CREBBP"
"NFATC4","GATA4"
"NFE2","NFE2L2"
"NFE2L2","ATF4"
"NFE2L2","JUN"
"NFE2L2","MAFF"
"NFE2L2","NFE2"
"NFIC","TLX1"
"NFIL3","DR1"
"NFIX","NFIB"
"NFKB1","ATF3"
"NFKB1","BCL3"
"NFKB1","ELF1"
"NFKB1","ETS1"
"NFKB1","FOS"
"NFKB1","HMGB1"
"NFKB1","IRF1"
"NFKB1","NFKB2"
"NFKB1","NFKBIB"
"NFKB1","NKRF"
"NFKB1","PPP4C"
"NFKB1","REL"
"NFKB1","TRIP4"
"NFKB2","MEN1"
"NFKB2","NFKB1"
"NFKB2","NFKBIB"
"NFKB2","NFKBIE"
"NFKB2","NR5A1"
"NFKB2","RELB"
"NFKBIA","CDC34"
"NFKBIA","HSPB1"
"NFKBIA","NCOR2"
"NFKBIA","NFKB1"
"NFKBIA","NFKBIB"
"NFKBIA","UBE2E3"
"NFKBIB","NFKB1"
"NFKBIB","NFKB2"
"NFKBIB","POLR1E"
"NFKBIB","REL"
"NFKBIB","RELA"
"NFKBIB","RXRA"
"NFKBIE","NFKB2"
"NFKBIZ","NFKB1"
"NFU1","HIRA"
"NFYA","POU2F1"
"NFYA","SRF"
"NFYA","ZHX3"
"NFYC","ATF6B"
"NGB","GNAI2"
"NGEF","ATP5C1"
"NGEF","C7orf25"
"NGEF","FAM118B"
"NGEF","MRPL44"
"NGF","A2M"
"NGF","NTRK1"
"NGF","PLG"
"NGFR","ANXA7"
"NGFR","CAV1"
"NGFR","FSCN1"
"NGFR","H2AFX"
"NGFR","NGF"
